name,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
Decomposed                                                                                                                                                                       ,Gorefest                                        ,0.21509824198552224,0.932,0.8850379837631639,0.11655773420479303,2.8012048192771087e-06,0.6517766497461929,0.049240121580547115,0.35736040609137054,0.5779195289499509,43
Burnt Identity                                                                                                                                                                   ,Morgoth                                         ,0.2647362978283351,0.994,0.8823644485018421,0.2047930283224401,2.0281124497991968e-05,0.00382741116751269,0.4468085106382979,0.03766497461928934,0.5581896350296743,45
Born in a Casket                                                                                                                                                                 ,Cannibal Corpse                                 ,0.37228541882109617,0.996,0.8344690424179192,0.3050108932461874,1.957831325301205e-05,0.14213197969543148,0.07801418439716312,0.039898477157360404,0.6620028973316511,14
Deep In Your Subconcious                                                                                                                                                         ,Atrocity                                        ,0.250258531540848,0.995,0.912392814058883,0.17647058823529413,0.00011546184738955825,0.01685279187817259,0.09736575481256333,0.0781725888324873,0.638819571007991,14
Veil of Maya                                                                                                                                                                     ,Cynic                                           ,0.32885211995863495,0.992,0.8620684033777836,0.11546840958605664,0.0002791164658634538,0.19898477157360406,0.11448834853090173,0.10355329949238577,0.6095425019860742,14
Christ Denied                                                                                                                                                                    ,Deicide                                         ,0.31023784901758017,0.955,0.8553193570473737,0.07864923747276688,6.927710843373494e-06,0.7431472081218273,0.10739614994934145,0.6335025380710659,0.5673863264638535,44
Serpents of the Light                                                                                                                                                            ,Deicide                                         ,0.35263702171664946,0.99,0.8993837827263539,0.23202614379084965,0.00784136546184739,0.8436548223350253,0.17426545086119555,0.10071065989847715,0.48942941258937334,13
Gelid Remains                                                                                                                                                                    ,Demolition Hammer                               ,0.2998965873836608,0.848,0.7732385641159402,0.06568627450980392,3.895582329317269e-06,0.011675126903553299,0.0817629179331307,0.4883248730964467,0.4060376653114632,5
If The Truth Be Known                                                                                                                                                            ,Napalm Death                                    ,0.3298862461220269,0.914,0.7425907208763979,0.14379084967320263,5.0100401606425705e-06,0.8223350253807107,0.10638297872340426,0.2395939086294416,0.5225010514510023,13
'Til Death                                                                                                                                                                       ,Obituary                                        ,0.22026887280248192,0.951,0.8579928923086955,0.14270152505446623,6.114457831325302e-06,0.0006020304568527919,0.055521783181357656,0.052182741116751266,0.6694331510818263,14
The Secrecies of Horror                                                                                                                                                          ,Pestilence                                      ,0.3640124095139607,0.983,0.86847510677839,0.09618736383442265,1.0140562248995984e-05,0.5796954314720811,0.1955420466058764,0.25076142131979695,0.49693443618860694,10
I'm in Pain                                                                                                                                                                      ,Obituary                                        ,0.2543950361944157,0.976,0.8726321280688598,0.08442265795206971,1.3554216867469879e-05,0.05065989847715736,0.24924012158054712,0.14923857868020302,0.689733165101173,14
Back to One                                                                                                                                                                      ,Obituary                                        ,0.3195449844881076,0.967,0.870235727560236,0.10403050108932461,7.45983935742972e-05,0.006152284263959391,0.12563323201621074,0.15939086294416244,0.5648721902892658,45
Dead Silence                                                                                                                                                                     ,Obituary                                        ,0.3195449844881076,0.95,0.8705617684457632,0.1514161220043573,4.9297188755020084e-05,0.09370558375634516,0.06494427558257346,0.17258883248730963,0.5591756624141315,45
Anti-Tank (Dead Armour)                                                                                                                                                          ,Bolt Thrower                                    ,0.4591520165460186,0.871,0.8560366469955333,0.048583877995642705,1.7570281124497993e-06,0.7431472081218273,0.11144883485309018,0.46294416243654823,0.5885929249030328,43
Breeding the Spawn - Pierced Version                                                                                                                                             ,Suffocation                                     ,0.29782833505687695,0.854,0.8092660819666786,0.14270152505446623,2.7610441767068275e-06,0.9563451776649745,0.08378926038500507,0.6883248730964467,0.49898126080657973,43
Awakening...                                                                                                                                                                     ,Necrophobic                                     ,0.2254395036194416,0.977,0.8946887939747644,0.15032679738562094,0.0009036144578313253,0.7695431472081218,0.16109422492401218,0.09126903553299491,0.5766858264404878,13
Fermented Offal Discharge                                                                                                                                                        ,Necrophagist                                    ,0.3143743536711479,0.98,0.9059861106582765,0.22004357298474947,7.4196787148594385e-06,0.6030456852791878,0.353596757852077,0.08629441624365482,0.5231599607458293,10
Lock up Your Children                                                                                                                                                            ,Morbid Saint                                    ,0.30610134436401243,0.991,0.8467770858465652,0.09694989106753812,4.317269076305221e-05,0.14111675126903553,0.15805471124620063,0.0499492385786802,0.4981073881957101,45
Devoured by Vermin                                                                                                                                                               ,Cannibal Corpse                                 ,0.16959669079627715,0.984,0.8318118092008738,0.23965141612200436,0.00017971887550200804,0.8385786802030456,0.13272543059777103,0.05685279187817258,0.8306322725360998,20
Mass Appeal Madness                                                                                                                                                              ,Napalm Death                                    ,0.2802481902792141,0.927,0.7526979883277363,0.10838779956427015,7.14859437751004e-05,0.9532994923857867,0.13069908814589667,0.11370558375634517,0.49812608065797465,13
Cold                                                                                                                                                                             ,At The Gates                                    ,0.2533609100310238,0.983,0.8588895047438949,0.13507625272331153,2.2891566265060243e-06,0.8233502538071066,0.6666666666666667,0.2802030456852792,0.607486331136969,17
Funeral Inception                                                                                                                                                                ,Suffocation                                     ,0.29472595656670114,0.87,0.8486844250268983,0.15577342047930282,2.3393574297188758e-05,0.899492385786802,0.20567375886524825,0.16954314720812183,0.46749380812187485,13
Dehydrated                                                                                                                                                                       ,Pestilence                                      ,0.2326783867631851,0.998,0.9009324769326074,0.144880174291939,2.7309236947791167e-05,0.0024670050761421316,0.11854103343465047,0.03746192893401015,0.5057759708397589,45
Unfit Earth                                                                                                                                                                      ,Napalm Death                                    ,0.32885211995863495,0.855,0.7267288317955072,0.21459694989106753,1.1646586345381528e-05,0.8253807106598984,0.32016210739615,0.29746192893401013,0.49417262488901353,43
Gasping for Air - Studio                                                                                                                                                         ,Autopsy                                         ,0.1427094105480869,0.902,0.8525969156532229,0.10326797385620914,5e-06,0.5441624365482234,0.0916919959473151,0.32893401015228424,0.3877424178699939,10
Black Seeds of Vengeance                                                                                                                                                         ,Nile                                            ,0.24301964839710444,0.88,0.8392129373023377,0.1525054466230937,0.0010843373493975904,0.8761421319796954,0.28976697061803447,0.06923857868020304,0.5658161596336277,13
Skull Fracturing Nightmare                                                                                                                                                       ,Demolition Hammer                               ,0.2771458117890383,0.983,0.87124645430537,0.1721132897603486,3.423694779116466e-06,0.6294416243654822,0.0601823708206687,0.433502538071066,0.4407262021589794,43
The Immortals                                                                                                                                                                    ,Unleashed                                       ,0.5149948293691831,0.654,0.7978220468846793,0.03224400871459695,0.0002971887550200803,0.0066802030456852785,0.2036474164133739,0.09837563451776649,0.5013645497453152,21
Lord of All Fevers & Plague                                                                                                                                                      ,Morbid Angel                                    ,0.17476732161323683,0.969,0.859362264027909,0.22004357298474947,2.1987951807228917e-06,0.01116751269035533,0.18642350557244175,0.25888324873096447,0.8218421421561756,14
Lost                                                                                                                                                                             ,God Macabre                                     ,0.3029989658738366,0.877,0.8695184376120766,0.08747276688453158,4.086345381526104e-06,0.1401015228426396,0.32016210739615,0.36345177664974615,0.5137903640357026,5
Phrenetic Tendencies                                                                                                                                                             ,Fleshcrawl                                      ,0.24198552223371253,0.908,0.8144012259137297,0.0673202614379085,0.00026907630522088354,0.6355329949238578,0.06413373860182371,0.2182741116751269,0.6487312491237909,10
Black Label                                                                                                                                                                      ,Lamb of God                                     ,0.30713547052740436,0.962,0.9074858987317009,0.08442265795206971,4.618473895582329e-05,0.8680203045685279,0.33333333333333337,0.3411167512690355,0.422930978083088,43
The Black Dahlia                                                                                                                                                                 ,Lamb of God                                     ,0.43536711478800416,0.945,0.9118222425092106,0.11328976034858387,6.004016064257028e-05,0.6588832487309645,0.04488348530901723,0.6213197969543147,0.4224216084863779,43
My Ending Quest - remastered 2012                                                                                                                                                ,Gorement                                        ,0.17166494312306102,0.752,0.8737243650353754,0.06917211328976035,1.6666666666666667e-05,0.24060913705583753,0.06717325227963526,0.17868020304568527,0.814309079863545,14
Confessions of a Serial Killer                                                                                                                                                   ,Gorefest                                        ,0.21302998965873837,0.933,0.8810928890482866,0.130718954248366,9.759036144578313e-06,0.7837563451776649,0.05754812563323202,0.1878172588832487,0.5608299453245479,13
Bind Torture Kill                                                                                                                                                                ,Suffocation                                     ,0.3960703205791107,0.993,0.8788432069381501,0.16666666666666666,9.186746987951808e-06,0.3126903553299492,0.11955420466058764,0.1715736040609137,0.5004299266320856,10
Transmogrified                                                                                                                                                                   ,Solstice                                        ,0.3391933815925543,0.996,0.9008020605783965,0.19825708061002179,1.6867469879518073e-05,0.0182741116751269,0.16109422492401218,0.29137055837563447,0.5164867517173699,45
Cleansed Of Impurity                                                                                                                                                             ,Solstice                                        ,0.3360910031023785,0.996,0.9010139871539891,0.15904139433551198,2.9819277108433737e-05,0.0007705583756345177,0.3100303951367781,0.23045685279187816,0.4998270947240525,45
To The Depths (In Degradation)                                                                                                                                                   ,Infester                                        ,0.22440537745604966,0.633,0.7752437155619315,0.045642701525054466,0.00031124497991967873,0.8883248730964466,0.06828774062816617,0.3472081218274112,0.35890929482686107,3
Chamber Of Reunion                                                                                                                                                               ,Infester                                        ,0.24405377456049637,0.794,0.7911545107756512,0.07919389978213508,0.002168674698795181,0.7035532994923857,0.15501519756838905,0.2111675126903553,0.7091219215851208,20
Braded Into Palsy                                                                                                                                                                ,Infester                                        ,0.2171664943123061,0.692,0.7516872615826025,0.06677559912854031,0.0029819277108433734,0.9015228426395938,0.11144883485309018,0.22233502538071065,0.4440581335576429,3
Seasons                                                                                                                                                                          ,Oppressor                                       ,0.3050672182006205,0.887,0.8589547129210003,0.1525054466230937,0.00024297188755020082,0.9756345177664973,0.24924012158054712,0.22842639593908629,0.47103135660544887,13
Eclipse into Eternity                                                                                                                                                            ,Oppressor                                       ,0.2988624612202689,0.944,0.8577809657331029,0.1721132897603486,0.00029216867469879524,0.9472081218274112,0.3009118541033435,0.14111675126903553,0.6268704145053507,17
And the Angel Fell (The Suffering)                                                                                                                                               ,Oppressor                                       ,0.3640124095139607,0.903,0.8623618401747579,0.12200435729847495,0.00015261044176706828,0.9532994923857867,0.14994934143870314,0.16142131979695432,0.3647460161689799,13
Passage                                                                                                                                                                          ,Oppressor                                       ,0.265770423991727,0.889,0.7991914186038929,0.1318082788671024,3.122489959839357e-05,0.040913705583756343,0.2188449848024316,0.0997969543147208,0.740212159446703,14
Rage Within                                                                                                                                                                      ,Resurrection                                    ,0.3081695966907963,0.978,0.8859998043754687,0.14379084967320263,2.168674698795181e-05,0.18375634517766495,0.34143870314083086,0.14213197969543148,0.6877891490256555,14
Disembodied                                                                                                                                                                      ,Resurrection                                    ,0.296794208893485,0.938,0.8701053112060252,0.1895424836601307,3.3333333333333335e-05,0.13705583756345177,0.2917933130699088,0.3695431472081218,0.7046497499883173,14
Embalmed Existence                                                                                                                                                               ,Resurrection                                    ,0.23681489141675285,0.972,0.8756317042157087,0.08965141612200435,1.636546184738956e-05,0.5522842639593909,0.09047619047619049,0.27614213197969545,0.6968970512640777,10
Black Vision                                                                                                                                                                     ,Purtenance                                      ,0.1737331954498449,0.991,0.8678393270516123,0.5010893246187363,0.006887550200803213,0.3979695431472081,0.2998986828774063,0.03918781725888325,0.8373895976447499,10
Deep Blue Darkness                                                                                                                                                               ,Purtenance                                      ,0.08355739400206826,0.981,0.8787779987610447,0.20152505446623092,0.0012248995983935743,0.6548223350253807,0.2330293819655522,0.12690355329949238,0.3593766063834759,13
A Dark Cloud Arises                                                                                                                                                              ,Purtenance                                      ,0.1499482936918304,0.996,0.8860324084640214,0.3997821350762527,0.007178714859437751,0.7411167512690354,0.3556231003039514,0.03918781725888325,0.42094490396747514,13
Prevent Anemia                                                                                                                                                                   ,Wombbath                                        ,0.25853154084798347,0.967,0.8838479345309902,0.1840958605664488,7.670682730923695e-06,0.83248730964467,0.14083080040526852,0.2182741116751269,0.41882330950044394,13
Intestinal Bleeding                                                                                                                                                              ,Wombbath                                        ,0.33712512926577043,0.962,0.8781422190342669,0.13398692810457516,2.5903614457831325e-05,0.8862944162436548,0.3789260385005066,0.4030456852791878,0.4412636104490864,43
Dog Days                                                                                                                                                                         ,Comecon                                         ,0.27611168562564636,0.944,0.8375827328747025,0.07145969498910676,2.5903614457831324e-06,0.7847715736040609,0.3444782168186424,0.3279187817258883,0.441945885321744,17
Democrator                                                                                                                                                                       ,Comecon                                         ,0.4581178903826267,0.925,0.8308010824557399,0.0977124183006536,6.887550200803213e-05,0.5847715736040608,0.13677811550151978,0.04365482233502537,0.479059769148091,10
The Ethno-Surge                                                                                                                                                                  ,Comecon                                         ,0.31230610134436404,0.847,0.8256822405529654,0.1644880174291939,1.2751004016064257e-05,0.9563451776649745,0.05825734549138805,0.20406091370558377,0.4966400299079396,13
Wash Away the Filth                                                                                                                                                              ,Comecon                                         ,0.2450879007238883,0.892,0.8433047504157021,0.0741830065359477,3.3634538152610445e-06,0.7340101522842639,0.17325227963525838,0.23248730964467004,0.9336183933828683,20
Regurgitation of Giblets                                                                                                                                                         ,Carcass                                         ,0.1282316442605998,0.812,0.755045482703531,0.05479302832244008,4.7891566265060246e-05,0.9421319796954315,0.20466058763931108,0.05461928934010152,0.45568951820178516,13
Maggot Colony                                                                                                                                                                    ,Carcass                                         ,0.2068252326783868,0.818,0.7415962961755405,0.07690631808278867,1.034136546184739e-05,0.9705583756345176,0.2988855116514691,0.12690355329949238,0.4780784148792,13
Pyosisified (Rotten to the Gore)                                                                                                                                                 ,Carcass                                         ,0.15098241985522234,0.827,0.7519317922467478,0.06851851851851852,0.0001676706827309237,0.9624365482233501,0.26849037487335364,0.10659898477157359,0.47453619328005986,13
Reek of Putrefaction                                                                                                                                                             ,Carcass                                         ,0.09886246122026889,0.806,0.7599360959864367,0.1383442265795207,8.87550200803213e-06,0.7279187817258882,0.05187436676798379,0.040507614213197964,0.3738398990607038,13
Exhume to Consume                                                                                                                                                                ,Carcass                                         ,0.2068252326783868,0.818,0.7603110430047928,0.10664488017429194,1.5863453815261044e-06,0.8781725888324873,0.23100303951367784,0.18375634517766495,0.5126828356465255,13
Excoriating Abdominal Emanation                                                                                                                                                  ,Carcass                                         ,0.19441571871768357,0.864,0.7683479508330344,0.10893246187363835,1.1244979919678715e-05,0.6487309644670051,0.18642350557244175,0.21928934010152282,0.38297583999252305,13
Inpropagation                                                                                                                                                                    ,Carcass                                         ,0.2564632885211996,0.846,0.7810961494571419,0.08834422657952071,1.144578313253012e-05,0.3411167512690355,0.27862208713272546,0.19999999999999998,0.6707416234403477,10
Symposium of Sickness                                                                                                                                                            ,Carcass                                         ,0.1985522233712513,0.855,0.7814710964754981,0.09357298474945534,5.863453815261044e-06,0.6903553299492385,0.10040526849037487,0.19999999999999998,0.38069535959624284,13
Buried Dreams                                                                                                                                                                    ,Carcass                                         ,0.3195449844881076,0.923,0.7830523947703042,0.06514161220043573,3.19277108433735e-06,0.4578680203045685,0.16109422492401218,0.3472081218274112,0.6411421094443666,10
Carnal Forge                                                                                                                                                                     ,Carcass                                         ,0.2564632885211996,0.955,0.7606044798017672,0.054901960784313725,1.2751004016064258e-06,0.6730964467005076,0.28267477203647423,0.2923857868020304,0.4522220664517034,43
Heartwork                                                                                                                                                                        ,Carcass                                         ,0.20785935884177872,0.955,0.7533174660102377,0.06252723311546841,1.07429718875502e-06,0.332994923857868,0.3110435663627153,0.30050761421319794,0.4290293938969111,10
Keep On Rotting in the Free World                                                                                                                                                ,Carcass                                         ,0.3050672182006205,0.764,0.8008705291643572,0.05631808278867102,7.730923694779118e-06,0.29137055837563447,0.15501519756838905,0.7959390862944162,0.7663255292303378,33
Go to Hell                                                                                                                                                                       ,Carcass                                         ,0.27817993795243023,0.88,0.791187114864204,0.08583877995642701,7.891566265060241e-06,0.01065989847715736,0.12664640324214793,0.42030456852791875,0.7833964203934763,5
Living Dead                                                                                                                                                                      ,Entombed                                        ,0.17890382626680454,0.948,0.8645137100192364,0.15468409586056645,2.028112449799197e-06,0.8883248730964466,0.2441742654508612,0.24771573604060912,0.4111780924342259,13
Night Of The Vampire                                                                                                                                                             ,Entombed                                        ,0.19751809720785937,0.954,0.8694043233021421,0.10577342047930284,1.2650602409638555e-05,0.9218274111675127,0.7689969604863223,0.20710659898477154,0.5548623767465769,17
Eyemaster                                                                                                                                                                        ,Entombed                                        ,0.2864529472595657,0.962,0.8767891493593296,0.11982570806100218,2.3694779116465864e-06,0.8111675126903554,0.06413373860182371,0.22233502538071065,0.5307397541941212,13
Rapture                                                                                                                                                                          ,Morbid Angel                                    ,0.452947259565667,0.958,0.8306869681458054,0.12309368191721133,1.034136546184739e-05,0.0730964467005076,0.40222897669706187,0.08507614213197968,0.6612551988410674,34
God of Emptiness                                                                                                                                                                 ,Morbid Angel                                    ,0.4332988624612203,0.864,0.8133578950800431,0.08714596949891068,0.005050200803212852,0.02842639593908629,0.3252279635258359,0.23553299492385787,0.5523248749941586,34
Twilight                                                                                                                                                                         ,Edge Of Sanity                                  ,0.12099276111685627,0.935,0.8836197059111213,0.10435729847494553,7.369477911646586e-05,0.003563451776649746,0.3768996960486322,0.0582741116751269,0.7109818215804476,14
Of Darksome Origin                                                                                                                                                               ,Edge Of Sanity                                  ,0.16649431230610134,0.841,0.89578103094128,0.07570806100217865,2.8012048192771087e-06,0.015228426395939085,0.16919959473150964,0.16852791878172588,0.5178232627692883,45
Blood-Coloured                                                                                                                                                                   ,Edge Of Sanity                                  ,0.22440537745604966,0.9,0.8925532261745623,0.05773420479302832,7.921686746987952e-05,0.0,0.30293819655521786,0.4030456852791878,0.3786765736716669,5
"Crimson, Pt. 1                                                                                                                                                                 ",Edge Of Sanity                                  ,0.23991726990692866,0.916,0.8581885168400117,0.09270152505446623,0.003313253012048193,0.9005076142131979,0.7669706180344479,0.20913705583756342,0.7140380391607084,17
"Crimson, Pt. 2                                                                                                                                                                 ",Edge Of Sanity                                  ,0.24922440537745605,0.946,0.8779955006357797,0.09139433551198257,5.0803212851405624e-05,0.8192893401015229,0.1540020263424519,0.21522842639593906,0.3973596897051264,13
No Destiny                                                                                                                                                                       ,Edge Of Sanity                                  ,0.19338159255429163,0.99,0.8854781389586255,0.08856209150326796,3.634538152610442e-06,0.863959390862944,0.33535967578520776,0.39390862944162436,0.7613907191924857,20
Hell Written                                                                                                                                                                     ,Edge Of Sanity                                  ,0.2647362978283351,0.978,0.8896514622933716,0.11764705882352941,1.9076305220883535e-05,0.4030456852791878,0.353596757852077,0.2700507614213198,0.5334221225290902,10
Hell Is Where the Heart Is                                                                                                                                                       ,Edge Of Sanity                                  ,0.3174767321613237,0.891,0.8743927488507058,0.08474945533769063,0.00016967871485943774,0.0025177664974619287,0.232016210739615,0.4395939086294416,0.5641385111453806,5
Darkday                                                                                                                                                                          ,Edge Of Sanity                                  ,0.2295760082730093,0.994,0.868100159760034,0.12418300653594772,0.00039357429718875505,0.12081218274111674,0.13576494427558258,0.0483248730964467,0.5185896537221365,45
Tales...                                                                                                                                                                         ,Edge Of Sanity                                  ,0.3143743536711479,0.684,0.7400639040135633,0.0508714596949891,2.168674698795181e-05,0.9553299492385786,0.12259371833839919,0.25685279187817256,0.6082667414365158,3
Maze of Existence                                                                                                                                                                ,Edge Of Sanity                                  ,0.2771458117890383,0.664,0.723158684098986,0.05010893246187364,2.8012048192771085e-05,0.9116751269035532,0.12056737588652483,0.3096446700507614,0.6901864573110894,3
Lunatic of God's Creation                                                                                                                                                        ,Deicide                                         ,0.3081695966907963,0.996,0.889113494832252,0.14923747276688454,2.1887550200803214e-05,0.2213197969543147,0.09594731509625128,0.06710659898477157,0.679246693770737,14
Deicide                                                                                                                                                                          ,Deicide                                         ,0.4477766287487074,0.973,0.8675295882103616,0.09880174291938998,2.108433734939759e-05,0.5177664974619289,0.09067882472137792,0.12284263959390862,0.5788915369877097,10
When Satan Rules His World                                                                                                                                                       ,Deicide                                         ,0.26370217166494314,0.915,0.8597535130905416,0.07559912854030501,2.911646586345382e-05,0.5868020304568528,0.0601823708206687,0.49847715736040604,0.7123557175568952,44
Kill the Christian                                                                                                                                                               ,Deicide                                         ,0.4250258531540848,0.947,0.8521078543249323,0.07962962962962962,9.056224899598394e-05,0.25888324873096447,0.09422492401215805,0.4477157360406091,0.5556007290060283,5
Repent to Die                                                                                                                                                                    ,Deicide                                         ,0.35263702171664946,0.922,0.8389684066381924,0.08681917211328975,2.791164658634538e-06,0.34923857868020297,0.11144883485309018,0.5197969543147208,0.6326090004205804,32
"With Their Flesh, He'll Create                                                                                                                                                 ",Gorguts                                         ,0.24715615305067218,0.967,0.8554334713573082,0.1775599128540305,9.357429718875503e-06,0.5421319796954315,0.1458966565349544,0.34822335025380713,0.561213140800972,10
Condemned to Obscurity                                                                                                                                                           ,Gorguts                                         ,0.2647362978283351,0.949,0.8522056665905905,0.15577342047930282,3.5542168674698794e-05,0.482233502538071,0.12259371833839919,0.18071065989847715,0.6572269732230478,10
The Erosion of Sanity                                                                                                                                                            ,Gorguts                                         ,0.2264736297828335,0.935,0.8401258517818134,0.13725490196078433,2.6606425702811248e-05,0.4791878172588832,0.14893617021276595,0.19187817258883247,0.7108696668068601,10
Obscura                                                                                                                                                                          ,Gorguts                                         ,0.16028955532574976,0.977,0.9344820840533403,0.210239651416122,1.3554216867469879e-05,0.07228426395939086,0.3120567375886525,0.15025380710659897,0.3171783728211599,45
Malleus Maleficarum / Anthropomorphia                                                                                                                                            ,Pestilence                                      ,0.2833505687693899,0.93,0.8647582406833817,0.14814814814814817,1.285140562248996e-06,0.10456852791878171,0.05967578520770011,0.2944162436548223,0.5856441889807935,14
Parricide                                                                                                                                                                        ,Pestilence                                      ,0.2740434332988625,0.946,0.8657852694727919,0.18627450980392157,3.0220883534136547e-06,0.00532994923857868,0.7467071935157041,0.39999999999999997,0.6188934062339362,0
Commandments                                                                                                                                                                     ,Pestilence                                      ,0.27817993795243023,0.953,0.8597372110462652,0.22331154684095858,3.7650602409638557e-06,0.028527918781725885,0.12259371833839919,0.2365482233502538,0.5831253796906397,14
Chemotherapy                                                                                                                                                                     ,Pestilence                                      ,0.23061013443640124,0.956,0.8727951485116233,0.1710239651416122,1.0943775100401606e-06,0.049238578680203045,0.12056737588652483,0.23045685279187816,0.601672975372681,14
Praise Of The Almighty                                                                                                                                                           ,Hate Eternal                                    ,0.2533609100310238,0.857,0.8496136415506504,0.08496732026143791,2.4698795180722895e-06,0.847715736040609,0.12056737588652483,0.26802030456852793,0.5542128136828824,43
Dogma Condemned                                                                                                                                                                  ,Hate Eternal                                    ,0.16649431230610134,0.835,0.8540314955495419,0.0855119825708061,1.1646586345381526e-06,0.9461928934010152,0.18541033434650456,0.19695431472081218,0.6890462171129492,20
Catacombs                                                                                                                                                                        ,Hate Eternal                                    ,0.18821096173733196,0.82,0.8405334028887222,0.07625272331154685,1.0542168674698796e-06,0.9512690355329949,0.28470111448834856,0.1949238578680203,0.4753446422730034,13
Put them to Death                                                                                                                                                                ,Cannibal Corpse                                 ,0.3940020682523268,0.988,0.8352189364546314,0.12962962962962962,6.46586345381526e-05,0.18071065989847715,0.08885511651469098,0.21319796954314718,0.5098369082667414,45
Bastard of Christ                                                                                                                                                                ,Deicide                                         ,0.3609100310237849,0.993,0.8924880179974569,0.14814814814814817,0.03483935742971888,0.8395939086294415,0.09726443768996962,0.27918781725888325,0.4806860133651105,43
Blame It on God                                                                                                                                                                  ,Deicide                                         ,0.3578076525336091,0.934,0.8828372077858564,0.21350762527233116,0.016064257028112452,0.9441624365482233,0.2026342451874367,0.24060913705583753,0.5825365671293051,13
Slave to the Cross                                                                                                                                                               ,Deicide                                         ,0.44674250258531545,0.983,0.8981937334941802,0.17647058823529413,0.058634538152610445,0.6984771573604059,0.24518743667679838,0.05766497461928934,0.4581335576428805,13
Holy Deception                                                                                                                                                                   ,Deicide                                         ,0.3846949327817994,0.949,0.8410876723941182,0.08943355119825709,4.9899598393574295e-06,0.581725888324873,0.1165146909827761,0.34416243654822337,0.43638955091359405,10
Valley Of The Dead                                                                                                                                                               ,Baphomet                                        ,0.2740434332988625,0.856,0.823725995239803,0.0775599128540305,0.0003273092369477912,0.9614213197969542,0.14893617021276595,0.40812182741116754,0.685218935464274,43
Homage For Satan                                                                                                                                                                 ,Deicide                                         ,0.20785935884177872,0.988,0.9234129959896971,0.12527233115468409,3.483935742971888e-05,0.4944162436548223,0.1955420466058764,0.11472081218274112,0.5269778961633721,10
Scars Of The Crucifix                                                                                                                                                            ,Deicide                                         ,0.2771458117890383,0.993,0.9121319813504614,0.09520697167755991,0.0009487951807228916,0.8862944162436548,0.0949341438703141,0.11269035532994923,0.45792326744240386,13
Service for a Vacant Coffin                                                                                                                                                      ,Autopsy                                         ,0.250258531540848,0.845,0.8373219001662808,0.05544662309368192,2.921686746987952e-06,0.16040609137055836,0.18135764944275584,0.28426395939086296,0.4571475302584233,45
Ridden with Disease                                                                                                                                                              ,Autopsy                                         ,0.29472595656670114,0.921,0.8442339669394543,0.09193899782135076,1.7670682730923696e-06,0.5228426395939086,0.20972644376899696,0.15736040609137056,0.5110612645450722,10
Meat                                                                                                                                                                             ,Autopsy                                         ,0.22337125129265772,0.874,0.8386097616641127,0.0803921568627451,0.05973895582329317,0.37766497461928933,0.5623100303951368,0.07228426395939086,0.5959297163418851,10
Necrocannibalistic Vomitorium                                                                                                                                                    ,Autopsy                                         ,0.3195449844881076,0.871,0.841495223501027,0.0673202614379085,0.06726907630522089,0.0020913705583756347,0.14994934143870314,0.17055837563451776,0.47742885181550543,45
